TRX DATE,TRX NUMBER,SALES CHANNEL,CUSTOMER NUMBER,ORG Name,Type,Month,Year,ORG,ITEM CODE,FRANCHISE,ITEM DESC,FAMILY,CLASS,SUBCLASS,UIS TYPE,QUANTITY,Unit Price,Discount Amount,Discount Amount(%),Net Amount,Vat Amount,TOTAL AMOUNT
2023-07-22,2311043594,RECA,7233,,INV,JUL,2023,EAC,EK-EDBT800AR,ELECTROLUX,STEAM IRON TRAVEL 800W,SDA,LHA,IRON,0-Month,1,94.78,-43.48,45.87,51.3,7.69,58.99
2023-07-21,2311043557,REUI,7596,,INV,JUL,2023,EAC,AU-A12WCS,SHARP,Outdoor Split A/C 11600 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-413.05,33.94,803.91,120.59,924.5
2023-07-22,2311043569,RECA,7233,,INV,JUL,2023,EAC,AH-A24ATS,SHARP,Indoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,5,1282.17,-108.7,1.7,6302.15,945.32,7247.47
2023-07-22,2311043588,RECA,4207,,INV,JUL,2023,EAC,EM-SP21-W3,SHARP,"Stand Mixer 250W, 3Ltr Stainless Steel Bowl",SDA,LHA,HAND MIXER,0-Month,1,303.48,-131.31,43.27,172.17,25.83,198.0
2023-07-25,2311043871,REUI,7561,,INV,JUL,2023,EAC,PIPE-30,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-25,2311043871,REUI,7561,,INV,JUL,2023,EAC,WWS30T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 27800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2260.43,-739.13,32.7,1521.3,228.2,1749.5
2023-07-25,2311043829,RECA,7233,,INV,JUL,2023,EAC,WWA25G22R,WHITE WESTINGHOUSE,Window A/C 21800 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-07-26,2311043940,REUI,7596,,INV,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-07-31,2311044407,RECA,7233,,INV,JUL,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-08-02,2311045632,REUI,7596,,INV,AUG,2023,EAC,55DYW50,DORA,"55"" 4K HDR, LG WEBOS SMART TV, 2.1 HDMI, MAGIC REMOTE",CE,LCD/LED TV,LED,0-Month,1,1564.35,-434.78,27.79,1129.57,169.44,1299.01
2023-08-03,2311048481,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-06,2311048655,RECA,4207,,INV,AUG,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,5,977.83,-554.25,11.34,4334.9,650.24,4985.14
2023-08-05,2311048579,RECA,7233,,INV,AUG,2023,EAC,WWFR21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,1,3216.52,-173.91,5.41,3042.61,456.39,3499.0
2023-08-04,2321018228,REUI,7561,,INV,AUG,2023,TPC,WF1510WHT,LG,WM FL 15KG / 6 Motion / TurboWash / Wi-Fi / DD Motor,HA,LAUNDRY A,FA FRONT LOADING,0-Month,1,3390.0,0.0,0.0,3390.0,508.5,3898.5
2023-08-07,2311048736,REUI,7286,,INV,AUG,2023,EAC,SR-W22FGWUA,PANASONIC,"Electric Rice Cooker, 2.2 Liters, 730 W - White",SDA,LHA,RICE COOKER,0-Month,1,294.78,0.0,0.0,294.78,44.22,339.0
2023-08-07,2311048736,REUI,7286,,INV,AUG,2023,EAC,IPHONE11-128GB-W,APPLE MACINTOSH,iPhone 11 128GB White,TELECOM,MOBILES,SMART PHONES,0-Month,1,1781.74,0.0,0.0,1781.74,267.27,2049.01
2023-08-07,2311048751,RECA,7233,,INV,AUG,2023,EAC,WWS36T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2760.43,-978.26,35.44,1782.17,267.33,2049.5
2023-08-07,2311048805,RECA,7233,,INV,AUG,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-08-09,2311049442,RECA,7233,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,2,0.01,0.0,0.0,0.02,0.01,0.03
2023-08-12,2311049671,RECA,7233,,INV,AUG,2023,EAC,DWD77TDP,DORA,"Top and Bottom Loading Water Dispenser, black with SS",SDA,WATER DISPENSER,FREE STANDING,0-Month,1,1042.61,-365.22,35.03,677.39,101.61,779.0
2023-08-12,2311049714,RECA,7233,,INV,AUG,2023,EAC,ES-FS812DLZSA-S,SHARP,"FL Washer 8kg,1200RPM,8+Prg,Rapid Wash,Chrome Door-S Steel",HA,LAUNDRY A,FA FRONT LOADING,0-Month,2,1477.39,-347.82,11.77,2606.96,391.04,2998.0
2023-08-13,2311049902,RECA,4207,,INV,AUG,2023,EAC,WWFL10VW12,WHITE WESTINGHOUSE,"FRONT LOAD WASHER 12KG, INVERTER, WITH PUMP, 1400RPM",HA,LAUNDRY,FA FRONT LOADING,0-Month,1,1999.13,-199.92,10.0,1799.21,269.88,2069.09
2023-08-15,2321019120,RECA,7233,,INV,AUG,2023,TPC,DW-14F2ME(SS),TOSHIBA,Dish Washer FS 14 Place Settings 8 Prog Stainless Steel,HA,DISH WASHER,FREE STANDING,0-Month,1,2086.09,-347.83,16.67,1738.26,260.74,1999.0
2023-08-15,2311050390,RECA,7233,,INV,AUG,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1130.0,0.0,0.0,2260.0,339.0,2599.0
2023-08-08,2311050789,RECA,7233,,INV,AUG,2023,EAC,PIPE V-30/36,WHITE WESTINGHOUSE,5 Meter copper pipe for 30K/36K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-08-17,2311050848,RECA,4207,,INV,AUG,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,4,999.57,-363.52,9.09,3634.76,545.22,4179.98
2023-08-17,2311050848,RECA,4207,,INV,AUG,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,2,1303.48,-128.7,4.94,2478.26,371.74,2850.0
2023-08-20,2311051290,RECA,7233,,INV,AUG,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1303.48,-0.01,0.0,1303.47,195.52,1498.99
2023-08-23,2311051624,RECA,7233,,INV,AUG,2023,EAC,WWTLAVS14,WHITE WESTINGHOUSE,TL Washer 14KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1564.35,-65.2,4.17,1499.15,224.88,1724.03
2023-08-28,2311052653,RECA,4207,,INV,AUG,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,10,0.01,0.0,0.0,0.1,0.02,0.12
2023-08-29,2321020743,RECA,4207,,INV,AUG,2023,TPC,VH-L150WBB(WW),TOSHIBA,"TWIN TUB WASHER 14.0 KG, 220-230V 60HZ",HA,LAUNDRY TT,TWIN-TUB,0-Month,1,1390.43,-139.12,10.01,1251.31,187.7,1439.01
2023-09-08,2321021829,REUI,7596,,INV,SEP,2023,TPC,WSV1107WHT,LG,WM FL Combo (10.5/7KG)/Steam+/1400 RPM/Wi-Fi/AI DD Motor,HA,LAUNDRY A,WASHER DRYER COMBO,0-Month,1,3217.0,0.0,0.0,3217.0,482.55,3699.55
2023-09-09,2311059803,RECA,7233,,INV,SEP,2023,EAC,WWS12K23I,WHITE WESTINGHOUSE,Indoor split  A/C 12000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,847.39,-43.48,5.13,803.91,120.58,924.49
2023-09-13,2311062088,REUI,7596,,INV,SEP,2023,EAC,4T-C65DL6NX,SHARP,"65"" 4K LED TV WITH ANDROID 10.0 HDR",CE,LCD/LED TV,LED TV,0-Month,1,2694.78,-347.82,12.91,2346.96,352.04,2699.0
2023-09-19,2311062966,REUI,7561,,INV,SEP,2023,EAC,55DYAC40,DORA,"55 Inch, UHD 4K, Android 11, Dolby Audio, 2.1 HDMI",CE,LCD/LED TV,LED TV,0-Month,1,1260.0,-217.4,17.25,1042.6,156.39,1198.99
2023-09-20,2321023064,RECA,7233,,INV,SEP,2023,TPC,MW-MM20PB(BK)-P,TOSHIBA,"20L MICROWAVE, 220V, 60HZ - Black",SDA,MICROWAVE,BASIC,0-Month,1,286.09,0.0,0.0,286.09,42.92,329.01
2023-09-20,2321023076,RECA,7233,,INV,SEP,2023,TPC,GR-RS780WI-PGU(22),TOSHIBA,"SBS 19.4 Cf-549L,Inverter,PBIO,Max Humid,Alloy Cool-Bk Glass",HA,REFRIGERATORS,SIDE BY SIDE,0-Month,1,3738.26,-260.87,6.98,3477.39,521.6,3998.99
2023-09-20,2311063165,RECA,7233,,INV,SEP,2023,EAC,EK-EEWA7300AR,ELECTROLUX,KETTLE 2400W 1.7L  STAINLESS STEEL,SDA,LHA,ELECTRIC KETTLE,0-Month,1,260.0,-259.97,99.99,0.03,0.0,0.03
2023-09-21,2311063243,REUI,7596,,INV,SEP,2023,EAC,EK-EER73DB,ELECTROLUX,FLOOR STICK RECHARGEABLE 14.4V,SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,668.7,-668.63,99.99,0.07,0.01,0.08
2023-09-20,2321023127,RECA,7233,,INV,SEP,2023,TPC,TBA-36LMG5G089KS-SA,TOSHIBA,"Gas Cooker 90x60, 5 burner with Rotisserie & Convection - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1999.13,-86.96,4.35,1912.17,286.82,2198.99
2023-09-24,2321023253,RECA,7233,,INV,SEP,2023,TPC,GR-RT468WE-PMU(37),TOSHIBA,"Fridge 12.0 Cft (338L), Inverter - Satin Grey",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,1999.13,-260.87,13.05,1738.26,260.73,1998.99
2023-09-25,2311063662,RECA,7233,,INV,SEP,2023,EAC,75SUE9600,SKYWORTH,"Skyworth 75"" 4K UHD MiniLED TV (Google TV) - 120Hz",CE,LCD/LED TV,LED TV,0-Month,1,3912.0,-434.61,11.11,3477.39,521.6,3998.99
2023-09-25,2311063669,RECA,4207,,INV,SEP,2023,EAC,EC-CAS2121-Z,SHARP,"VAC CLNR DRUM, 21L, 2100W,METAL TUBE - RED",SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,460.0,-108.7,23.63,351.3,52.69,403.99
2023-09-26,2321023412,RECA,7233,,INV,SEP,2023,TPC,GR-RS780WI-PGU(22),TOSHIBA,"SBS 19.4 Cf-549L,Inverter,PBIO,Max Humid,Alloy Cool-Bk Glass",HA,REFRIGERATORS,SIDE BY SIDE,0-Month,1,3738.26,-260.87,6.98,3477.39,521.6,3998.99
2023-09-27,2321024055,RECA,7233,,INV,SEP,2023,TPC,AW-DUK2215WUPBB(SK),TOSHIBA,"TL WASHER 13.5kg,GLASS LID,UFB WASH,SDD INVERTER,STEEL BLACK",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,2868.7,-652.18,22.73,2216.52,332.48,2549.0
2023-09-28,2311064983,RECA,7233,,INV,SEP,2023,EAC,4T-C70CK3X,SHARP,"70"" 4K HDR WITH ANDROID 9.0 LED TV",CE,LCD/LED TV,LED,0-Month,2,4173.04,-5391.3,64.6,2954.78,443.22,3398.0
2023-09-30,2321024539,RECA,7233,,INV,SEP,2023,TPC,TWD-BJ110M4BB(SK),TOSHIBA,"FL Washer 10/7kg Combo, Inverter, Digital - Silver",HA,LAUNDRY A,WASHER DRYER COMBO,0-Month,1,2955.65,-173.91,5.88,2781.74,417.26,3199.0
2023-10-02,2321024865,RECA,7233,,INV,OCT,2023,TPC,VC-DR220ABF(G),TOSHIBA,"VAC CLNR DRUM, 22L, 2200W,S Steel Tube - Blck/Grey",SDA,VACCUM CLEANERS,DRUM,0-Month,1,564.35,-95.65,16.95,468.7,70.31,539.01
2023-10-02,2311066195,RECA,4207,,INV,OCT,2023,EAC,WWS36K23I,WHITE WESTINGHOUSE,Indoor split  A/C 31200 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,4,1999.57,-565.16,7.07,7433.12,1114.97,8548.09
2023-10-05,2321025312,RECA,7233,,INV,OCT,2023,TPC,MM-EG25PB(BK),TOSHIBA,"25L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,433.91,0.0,0.0,433.91,65.09,499.0
2023-10-06,2311070072,RECA,7233,,INV,OCT,2023,EAC,WWS12K23I,WHITE WESTINGHOUSE,Indoor split  A/C 12000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,847.39,-43.48,5.13,803.91,120.58,924.49
2023-10-07,2311070099,REUI,7596,,INV,OCT,2023,EAC,EO-60NK-3,SHARP,"E. Oven 60L 2000W Rotisserie, Interior Light",SDA,LHA,DEEP FRYER,0-Month,1,520.87,0.0,0.0,520.87,78.14,599.01
2023-10-15,2321026289,RECA,4207,,INV,OCT,2023,TPC,GR-RS780WI-PGU(22),TOSHIBA,"SBS 19.4 Cf-549L,Inverter,PBIO,Max Humid,Alloy Cool-Bk Glass",HA,REFRIGERATORS,SIDE BY SIDE,0-Month,1,3738.26,-373.92,10.0,3364.34,504.65,3868.99
2023-10-15,2311071225,REUI,7561,,INV,OCT,2023,EAC,WWTLAVS16,WHITE WESTINGHOUSE,TL Washer 16KG with Pump Silver Color,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,1738.26,0.0,0.0,1738.26,260.74,1999.0
2023-10-15,2311071232,REUI,7596,,INV,OCT,2023,EAC,WWS18K23I,WHITE WESTINGHOUSE,Indoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,999.57,-86.96,4.35,1912.18,286.83,2199.01
2023-10-15,2311071237,RECA,7233,,INV,OCT,2023,EAC,Pipe V-12/18-A,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC with Adapter,HVPAC,ACCESSORIES,PIPE,0-Month,1,0.01,0.0,0.0,0.01,0.01,0.02
2023-10-21,2311071925,RECA,4207,,INV,OCT,2023,EAC,AH-A18ATS,SHARP,Indoor Split A/C 18000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1064.78,-73.92,6.94,990.86,148.63,1139.49
2023-10-21,2321026778,REUI,7596,,INV,OCT,2023,TPC,TBA-24BMG4G089KS-SA,TOSHIBA,"Gas Cooker 60x60, 4 burner, Auto Ignition & Oven Light - SS",HA,COOKING RANGE,GAS COOKER,0-Month,1,1129.57,0.0,0.0,1129.57,169.44,1299.01
2023-10-24,2321027100,RECA,7233,,INV,OCT,2023,TPC,GR-RT830WE-PMU(49),TOSHIBA,"FRIDGE 21.50 CFT (608L), INVERTER, 230V, 50/60HZ - SILVER",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,3564.35,-173.92,4.88,3390.43,508.57,3899.0
2023-10-29,2311073079,RECA,7233,,INV,OCT,2023,EAC,5109ANPN-OS,HONOR,Honor X9a 5G (8GB+256GB) Midnight Black With Gifts,TELECOM,MOBILES,SMART PHONES,0-Month,1,1216.52,-286.95,23.59,929.57,139.43,1069.0
2023-10-31,2311073596,RECA,7233,,INV,OCT,2023,EAC,WWFR21KS,WHITE WESTINGHOUSE,21 Cu Ft. SS Full Refrigerator Inverter Compressor R600a,HA,REFRIGERATORS,ALL REFRIGERATOR,0-Month,2,3216.52,0.0,0.0,6433.04,964.96,7398.0
2023-07-08,2311041864,RECA,7233,,INV,JUL,2023,EAC,EC-CAS1820-Z,SHARP,"VAC CLNR DRUM, 20L, 1800W,METAL TUBE - BLUE",SDA,VACCUM CLEANERS,CANNISTER,0-Month,1,390.43,-43.47,11.13,346.96,52.04,399.0
2023-07-09,2311041959,RECA,7233,,INV,JUL,2023,EAC,DA20K23R,DORA,Window A/C 18000 BTU Cool Hi-EER Class F R410A,HVPAC,WAC,WAC ROTARY,0-Month,1,1260.0,-43.48,3.45,1216.52,182.47,1398.99
2023-07-09,2311041963,RECA,7233,,INV,JUL,2023,EAC,DS24T23WC,DORA,Outdoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1216.96,-173.92,7.15,2260.0,339.0,2599.0
2023-07-11,2311042191,REUI,7561,,INV,JUL,2023,EAC,WWS36T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2760.43,-978.26,35.44,1782.17,267.33,2049.5
2023-07-13,2321016404,RECA,7233,,INV,JUL,2023,TPC,MM-EG25PB(BK),TOSHIBA,"25L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-86.96,16.7,433.91,65.09,499.0
2023-07-17,2321016800,RECA,7233,,INV,JUL,2023,TPC,MM-EG25PB(BK),TOSHIBA,"25L GRILL MICROWAVE, DIGITAL, STEEL, 220V, 60HZ - Black",SDA,MICROWAVE,GRILL,0-Month,1,520.87,-86.96,16.7,433.91,65.09,499.0
2023-07-20,2311043492,REEM,3064,,INV,JUL,2023,EAC,MQ9E3AH/A,APPLE MACINTOSH,iPhone 14 Pro Max 256GB Deep Purple,TELECOM,MOBILES,SMART PHONES,0-Month,1,5042.61,-434.78,8.62,4607.83,691.18,5299.01
2023-07-20,2311043502,RECA,7233,,INV,JUL,2023,EAC,WWS24G23WC,WHITE WESTINGHOUSE,Outdoor Split A/C 22100 BTU Cool WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-07-24,2311043771,RECA,4207,,INV,JUL,2023,EAC,WWS36T22PC,WHITE WESTINGHOUSE,Outdoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,2760.43,-2133.9,38.65,3386.96,508.04,3895.0
2023-07-25,2311043830,RECA,7233,,INV,JUL,2023,EAC,WWCFAK550,WHITE WESTINGHOUSE,"CHEST FREEZER 18.4 CU FT, 230V 60HZ, R600A",HA,FREEZERS,CHEST FREEZERS,0-Month,1,2607.83,-260.87,10.0,2346.96,352.04,2699.0
2023-07-26,2311043940,REUI,7596,,INV,JUL,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.22,6.67,912.61,136.89,1049.5
2023-07-30,2311044101,RECA,7233,,INV,JUL,2023,EAC,R-28CNS(K),SHARP,"Microwave 28Ltr, Grill & Convection, 220V/60Htz - Black",SDA,MICROWAVE,BASIC,0-Month,1,694.78,-130.43,18.77,564.35,84.65,649.0
2023-07-29,2311044067,REEM,3029,,INV,JUL,2023,EAC,PIPE V-12/18,WHITE WESTINGHOUSE,4 Meter copper pipe for 12K/18K Split AC,HVPAC,ACCESSORIES,PIPE,0-Month,2,0.01,0.0,0.0,0.02,0.01,0.03
2023-07-30,2311044150,RECA,7233,,INV,JUL,2023,EAC,WWCFAK150,WHITE WESTINGHOUSE,"CHEST FREEZER 4.9 CU FT, 230V 60HZ, R600A",HA,FREEZERS,CHEST FREEZERS,0-Month,1,955.65,-260.0,27.21,695.65,104.35,800.0
2023-08-01,2311045530,RECA,7233,,INV,AUG,2023,EAC,DS24T23WI,DORA,Indoor Split A/C 22000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1216.96,-86.96,7.15,1130.0,169.5,1299.5
2023-08-02,2311048300,RECA,4207,,INV,AUG,2023,EAC,DS18T23WC,DORA,Outdoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A.,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,6,977.83,-662.64,11.29,5204.34,780.65,5984.99
2023-08-03,2311048443,RECA,7233,,INV,AUG,2023,EAC,WWS24G23WI,WHITE WESTINGHOUSE,Indoor Split A/C 22100 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1303.91,0.0,0.0,1303.91,195.59,1499.5
2023-08-08,2311048915,RECA,4207,,INV,AUG,2023,EAC,AH-A24ATS,SHARP,Indoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-84.75,6.61,1197.42,179.61,1377.03
2023-08-08,2311048915,RECA,4207,,INV,AUG,2023,EAC,AU-A24ATS,SHARP,Outdoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-84.75,6.61,1197.42,179.61,1377.03
2023-08-08,2321018356,RECA,7233,,INV,AUG,2023,TPC,DFB415FP,LG,14 Place Setting / NFC / 9 Wash Cycles / 7 Options,HA,DISH WASHER,FREE STANDING,0-Month,1,2608.0,0.0,0.0,2608.0,391.2,2999.2
2023-08-08,2311048916,RECA,7233,,INV,AUG,2023,EAC,4T-C50BK1X,SHARP,"50"" 4K HDR WITH ANDROID 9.0 SLIM LED TV",CE,LCD/LED TV,LED TV,0-Month,1,2433.91,-1217.39,50.02,1216.52,182.48,1399.0
2023-08-09,2311049441,RECA,7233,,INV,AUG,2023,EAC,WWA20K22R,WHITE WESTINGHOUSE,Window A/C 18000 BTU Cool,HVPAC,WAC,WAC ROTARY,0-Month,1,1303.48,-0.01,0.0,1303.47,195.52,1498.99
2023-08-09,2311049392,RECA,4207,,INV,AUG,2023,EAC,WWS36T22PI,WHITE WESTINGHOUSE,Indoor Split A/C 30600 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,2760.43,-1067.36,38.67,1693.07,253.96,1947.03
2023-08-15,2311050389,RECA,7233,,INV,AUG,2023,EAC,HUF48HAO23,HISENSE,"Free Stand AC Outdoor Unit 48000 BTU ,Heat Cool, Inverter",HVPAC,FS SPLITS,FS SPLITS,0-Month,1,3956.09,-30.44,0.77,3925.65,588.85,4514.5
2023-08-17,2311050834,REEM,3029,,INV,AUG,2023,EAC,DS18T23WI,DORA,Indoor Split A/C 18000 BTU Cool WiFi HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,977.83,-65.23,6.67,912.6,136.89,1049.49
2023-08-26,2311051857,RECA,7233,,INV,AUG,2023,EAC,86SUE9550,SKYWORTH,"SKYWORTH 86"" Google TV UHD 4K HDR SMART LED TV (120Hz)",CE,LCD/LED TV,LED TV,0-Month,1,4347.0,-87.0,2.0,4260.0,639.0,4899.0
2023-08-23,2318002524,RECA,7233,,CM,AUG,2023,EAC,WWS30G22I,WHITE WESTINGHOUSE,Indoor Split A/C 27400 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,-1,1803.91,23.53,1.3,-1780.38,-267.06,-2047.44
2023-08-28,2311052649,RECA,4207,,INV,AUG,2023,EAC,WWS18G22C,WHITE WESTINGHOUSE,Outdoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,2,1130.0,-113.04,5.0,2146.96,322.04,2469.0
2023-08-29,2318002573,RECA,7233,,CM,AUG,2023,EAC,WWS18G22I,WHITE WESTINGHOUSE,Indoor Split A/C 17800 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,-2,1130.0,339.12,15.01,-1920.88,-288.13,-2209.01
2023-08-28,2318002572,RECA,7233,,CM,AUG,2023,EAC,WWS36G22I,WHITE WESTINGHOUSE,Indoor Split A/C 32200 BTU Cool,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,-1,2173.48,0.0,0.0,-2173.48,-326.03,-2499.51
2023-08-30,2311053163,RECA,7233,,INV,AUG,2023,EAC,WWRAK560(S),WHITE WESTINGHOUSE,"Fridge 19.9 CuFt, 564 Ltr, Inverter, R600a, Silver",HA,REFRIGERATORS,TOP MOUNT,0-Month,1,2868.69,-608.69,21.22,2260.0,339.0,2599.0
2023-08-31,2311053745,REUI,7596,,INV,AUG,2023,EAC,AH-A24ATS,SHARP,Indoor Split A/C 21000 BTU Cool HI-EER Class D R410A,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1282.17,-21.74,1.7,1260.43,189.06,1449.49
2023-09-03,2321021536,RECA,7233,,INV,SEP,2023,TPC,WTR24HHB1,LG,WM TL 24KG/TurboWash3D™/Wi-Fi/Tub Clean/Steam/DD Motor,HA,LAUNDRY A,FA TOP LOADING,0-Month,1,4347.0,0.0,0.0,4347.0,652.05,4999.05
2023-09-05,2311054622,RECA,7233,,INV,SEP,2023,EAC,WWS24K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 23000 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,1260.43,-43.48,3.45,1216.95,182.54,1399.49
2023-09-07,2311059638,RECA,7233,,INV,SEP,2023,EAC,2T-C425DG6NX,SHARP,"42 inch Smart TV, Full HD Android 9.0, Dolby Audio",CE,LCD/LED TV,LED TV,0-Month,1,1260.0,-391.31,31.06,868.69,130.3,998.99
2023-09-08,2311059790,RECA,7233,,INV,SEP,2023,EAC,WWS18K23C,WHITE WESTINGHOUSE,Outdoor split  A/C 18400 BTU Cool - WiFi,HVPAC,WALL SPLITS,SAC WALL ROTARY,0-Month,1,999.57,-43.48,4.35,956.09,143.41,1099.5
2023-09-17,2311062552,RECA,7233,,INV,SEP,2023,EAC,SJ-K135X-SL,SHARP,"90L / 3.2 Cu ft, Single Door Refrigerator, R600a, 60Hz, Silver color",HA,REFRIGERATORS,MINI BAR,0-Month,1,781.74,-86.96,11.12,694.78,104.22,799.0
2023-09-19,2321023003,RECA,7233,,INV,SEP,2023,TPC,AW-DK1775WUPBB(WK),TOSHIBA,"TL WASHER 15 KG,UFB WASH,SDD INVERTER,60HZ - WHITE/BLACK",HA,LAUNDRY A,FA TOP LOADING,0-Month,1,2433.91,-478.26,19.65,1955.65,293.35,2249.0
